Time,Latitude,Longitude,Test Name,Direction,Test Status,Operator,Technology,Band Number,Collection,RAN Configuration,Cell Type,PCI 5G NR,SSB Index,Cell Id,DL NR-ARFCN,DL Subcarrier Spacing,Type,Round Trip Time Average,Packet Size,Number of Attempts,Protocol
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,392410,,MCG PCell,57.73,32,10,ICMP
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,57.73,32,10,ICMP
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4299809069,520110,,MCG PCell,57.73,32,10,ICMP
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,4299809069,520110,30,MCG PCell,57.73,32,10,ICMP
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,57.73,32,10,ICMP
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,57.73,32,10,ICMP
2025-02-24 18:56:06.330,36.19593000,-94.18372100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,57.73,32,10,ICMP
2025-02-24 18:56:46.931,36.19594200,-94.18328500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,58.82,32,10,ICMP
2025-02-24 18:56:46.931,36.19594200,-94.18328500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,58.82,32,10,ICMP
2025-02-24 18:56:46.931,36.19594200,-94.18328500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,58.82,32,10,ICMP
2025-02-24 18:56:46.931,36.19594200,-94.18328500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,58.82,32,10,ICMP
2025-02-24 18:56:46.931,36.19594200,-94.18328500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,58.82,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4299808789,392410,,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4299808789,392410,15,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,,392410,,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4299808789,392410,,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4299808789,392410,15,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,,520110,,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,87.71,32,10,ICMP
2025-02-24 18:57:27.690,36.19635000,-94.18329400,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,87.71,32,10,ICMP
2025-02-24 18:58:08.513,36.19631800,-94.18355800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,70.17,32,10,ICMP
2025-02-24 18:58:08.513,36.19631800,-94.18355800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,70.17,32,10,ICMP
2025-02-24 18:58:08.513,36.19631800,-94.18355800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,70.17,32,10,ICMP
2025-02-24 18:58:08.513,36.19631800,-94.18355800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,70.17,32,10,ICMP
2025-02-24 18:58:08.513,36.19631800,-94.18355800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,70.17,32,10,ICMP
2025-02-24 18:58:08.513,36.19631800,-94.18355800,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,70.17,32,10,ICMP
2025-02-24 18:58:49.132,36.19631300,-94.18396900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,69.16,32,10,ICMP
2025-02-24 18:58:49.132,36.19631300,-94.18396900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,69.16,32,10,ICMP
2025-02-24 18:58:49.132,36.19631300,-94.18396900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,69.16,32,10,ICMP
2025-02-24 18:58:49.132,36.19631300,-94.18396900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,69.16,32,10,ICMP
2025-02-24 18:58:49.132,36.19631300,-94.18396900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,69.16,32,10,ICMP
2025-02-24 18:58:49.132,36.19631300,-94.18396900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,69.16,32,10,ICMP
2025-02-24 18:59:20.473,36.19634900,-94.18433300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,127.13,32,10,ICMP
2025-02-24 18:59:20.473,36.19634900,-94.18433300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,127.13,32,10,ICMP
2025-02-24 18:59:20.473,36.19634900,-94.18433300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,127.13,32,10,ICMP
2025-02-24 18:59:20.473,36.19634900,-94.18433300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,127.13,32,10,ICMP
2025-02-24 18:59:20.473,36.19634900,-94.18433300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,127.13,32,10,ICMP
2025-02-24 18:59:20.473,36.19634900,-94.18433300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,127.13,32,10,ICMP
2025-02-24 18:59:42.342,36.19632800,-94.18442500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,73.58,32,10,ICMP
2025-02-24 18:59:42.342,36.19632800,-94.18442500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,73.58,32,10,ICMP
2025-02-24 18:59:42.342,36.19632800,-94.18442500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,73.58,32,10,ICMP
2025-02-24 18:59:42.342,36.19632800,-94.18442500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,73.58,32,10,ICMP
2025-02-24 18:59:42.342,36.19632800,-94.18442500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,73.58,32,10,ICMP
2025-02-24 18:59:42.342,36.19632800,-94.18442500,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,73.58,32,10,ICMP
2025-02-24 19:00:13.461,36.19623800,-94.18419400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4314480661,392410,,MCG PCell,104.24,32,10,ICMP
2025-02-24 19:00:13.461,36.19623800,-94.18419400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4314480661,392410,15,MCG PCell,104.24,32,10,ICMP
2025-02-24 19:00:13.461,36.19623800,-94.18419400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,681,,4314480661,392410,,MCG PCell,104.24,32,10,ICMP
2025-02-24 19:00:13.461,36.19623800,-94.18419400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell1,24,,,126270,15,MCG SCell1,104.24,32,10,ICMP
2025-02-24 19:00:13.461,36.19623800,-94.18419400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell2,681,,,520110,30,MCG SCell2,104.24,32,10,ICMP
2025-02-24 19:00:13.461,36.19623800,-94.18419400,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,104.24,32,10,ICMP
2025-02-24 19:00:54.216,36.19618500,-94.18371700,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,447,,4314480661,392410,,MCG PCell,84.34,32,10,ICMP
2025-02-24 19:00:54.216,36.19618500,-94.18371700,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,447,0,4314480661,392410,15,MCG PCell,84.34,32,10,ICMP
2025-02-24 19:00:54.216,36.19618500,-94.18371700,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,,4299808789,392410,,MCG PCell,84.34,32,10,ICMP
2025-02-24 19:00:54.216,36.19618500,-94.18371700,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-IN,5G SA,MCG PCell,585,0,4299808789,392410,15,MCG PCell,84.34,32,10,ICMP
2025-02-24 19:09:55.208,36.19545000,-94.18453900,Ping,Mixed,Completed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,199,32,10,ICMP
2025-02-24 19:10:36.129,36.19553300,-94.18399200,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:11:00.168,36.19554800,-94.18367200,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,1060,32,10,ICMP
2025-02-24 19:11:00.168,36.19554800,-94.18367200,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254833080,,,MCG PCell,1060,32,10,ICMP
2025-02-24 19:11:24.922,36.19554100,-94.18328100,Ping,Mixed,Completed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,148,32,10,ICMP
2025-02-24 19:11:46.905,36.19551100,-94.18297700,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:12:10.726,36.19567700,-94.18286800,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:12:34.611,36.19557700,-94.18290800,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:12:58.496,36.19556600,-94.18325400,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:13:22.365,36.19557000,-94.18355000,Ping,Mixed,Completed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,343,32,10,ICMP
2025-02-24 19:13:54.006,36.19557500,-94.18391400,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,169,32,10,ICMP
2025-02-24 19:14:17.034,36.19557900,-94.18433400,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832981,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:14:51.034,36.19557900,-94.18485600,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,161.5,32,10,ICMP
2025-02-24 19:15:13.935,36.19549900,-94.18509800,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:15:37.904,36.19514900,-94.18511900,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:16:02.532,36.19481200,-94.18511600,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:16:27.621,36.19452200,-94.18512800,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:16:52.672,36.19444500,-94.18458100,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:17:17.720,36.19458900,-94.18417700,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:17:41.766,36.19505900,-94.18416900,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:18:05.709,36.19548700,-94.18416200,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:18:30.399,36.19553600,-94.18373400,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:18:54.745,36.19549000,-94.18337100,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:19:19.858,36.19510000,-94.18340000,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:19:44.768,36.19481700,-94.18317600,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:20:09.018,36.19463200,-94.18314500,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:20:34.043,36.19464600,-94.18370500,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:20:59.037,36.19447300,-94.18402400,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:21:23.593,36.19473200,-94.18431500,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 19:21:48.731,36.19512500,-94.18433400,Ping,Mixed,Failed,T-Mobile,LTE,48,Day1-TMO-NH-OUT,LTE,MCG PCell,,,254832977,,,MCG PCell,0,32,10,ICMP
2025-02-24 21:04:50.921,36.19526800,-94.18489100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,447,,4314480661,392410,,MCG PCell,64.77,32,10,ICMP
2025-02-24 21:04:50.921,36.19526800,-94.18489100,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,447,0,4314480661,392410,15,MCG PCell,64.77,32,10,ICMP
2025-02-24 21:05:31.392,36.19554100,-94.18462900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,447,,4314480661,392410,,MCG PCell,72.89,32,10,ICMP
2025-02-24 21:05:31.392,36.19554100,-94.18462900,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,447,0,4314480661,392410,15,MCG PCell,72.89,32,10,ICMP
2025-02-24 21:06:11.795,36.19551700,-94.18412300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,447,,4314480661,392410,,MCG PCell,76.68,32,10,ICMP
2025-02-24 21:06:11.795,36.19551700,-94.18412300,Ping,Mixed,Completed,T-Mobile,5G NR,25,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,447,0,4314480661,392410,15,MCG PCell,76.68,32,10,ICMP
2025-02-24 21:06:52.201,36.19551700,-94.18358900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,4299809069,520110,,MCG PCell,167.6,32,10,ICMP
2025-02-24 21:06:52.201,36.19551700,-94.18358900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,4299809069,520110,30,MCG PCell,167.6,32,10,ICMP
2025-02-24 21:06:52.201,36.19551700,-94.18358900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,167.6,32,10,ICMP
2025-02-24 21:06:52.201,36.19551700,-94.18358900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,167.6,32,10,ICMP
2025-02-24 21:06:52.201,36.19551700,-94.18358900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,167.6,32,10,ICMP
2025-02-24 21:07:32.966,36.19552400,-94.18297500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,4299809069,520110,,MCG PCell,196.96,32,10,ICMP
2025-02-24 21:07:32.966,36.19552400,-94.18297500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,4299809069,520110,30,MCG PCell,196.96,32,10,ICMP
2025-02-24 21:07:32.966,36.19552400,-94.18297500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,196.96,32,10,ICMP
2025-02-24 21:07:32.966,36.19552400,-94.18297500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,196.96,32,10,ICMP
2025-02-24 21:07:32.966,36.19552400,-94.18297500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,196.96,32,10,ICMP
2025-02-24 21:08:13.515,36.19580700,-94.18256100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,4299809069,520110,,MCG PCell,62.57,32,10,ICMP
2025-02-24 21:08:13.515,36.19580700,-94.18256100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,4299809069,520110,30,MCG PCell,62.57,32,10,ICMP
2025-02-24 21:08:13.515,36.19580700,-94.18256100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,62.57,32,10,ICMP
2025-02-24 21:08:13.515,36.19580700,-94.18256100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,62.57,32,10,ICMP
2025-02-24 21:08:13.515,36.19580700,-94.18256100,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,62.57,32,10,ICMP
2025-02-24 21:08:54.064,36.19559300,-94.18291900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,4299809069,520110,,MCG PCell,136.52,32,10,ICMP
2025-02-24 21:08:54.064,36.19559300,-94.18291900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,4299809069,520110,30,MCG PCell,136.52,32,10,ICMP
2025-02-24 21:08:54.064,36.19559300,-94.18291900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell1,585,,,392410,15,MCG SCell1,136.52,32,10,ICMP
2025-02-24 21:08:54.064,36.19559300,-94.18291900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell2,585,,,397970,15,MCG SCell2,136.52,32,10,ICMP
2025-02-24 21:08:54.064,36.19559300,-94.18291900,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG SCell3,681,,,502110,30,MCG SCell3,136.52,32,10,ICMP
2025-02-24 21:09:34.618,36.19555400,-94.18356500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,,,520110,,MCG PCell,57.12,32,10,ICMP
2025-02-24 21:09:34.618,36.19555400,-94.18356500,Ping,Mixed,Completed,T-Mobile,5G NR,41,Day1-TMO-MNO-DEF-OUT,5G SA,MCG PCell,681,3,,520110,30,MCG PCell,57.12,32,10,ICMP
